user_id,movie_id_ml,rating,rating_timestamp
49,111,2,1998-02-21 13:44:46
363,346,4,1998-04-02 05:09:06
221,1012,4,1997-09-26 03:27:55
72,96,5,1997-11-20 14:46:43
92,53,3,1997-09-30 21:53:12
258,873,5,1998-01-25 04:04:22
125,577,2,1998-04-17 18:55:12
379,522,5,1997-11-26 06:12:33
148,7,5,1997-10-16 15:50:54
221,265,3,1997-09-26 03:57:27
312,593,5,1998-04-04 14:09:47
49,95,2,1998-02-21 13:17:11
181,1357,1,1997-11-08 04:10:40
230,526,3,1997-11-25 19:12:39
16,318,5,1997-10-24 18:35:07
234,85,2,1998-04-11 22:47:32
184,642,4,1998-03-14 21:04:06
124,550,4,1998-03-19 06:07:25
81,282,5,1997-10-11 01:33:39
330,1028,4,1997-10-11 04:42:33
370,238,4,1997-11-13 15:36:09
85,443,4,1997-11-13 20:56:22
248,324,4,1998-01-11 16:01:46
402,480,5,1997-10-07 23:33:26
265,410,4,1997-09-27 00:37:13
177,270,1,1997-11-21 16:40:52
392,1014,3,1998-03-27 22:36:45
62,1131,3,1997-11-12 22:54:07
399,742,4,1997-12-17 06:40:44
256,188,5,1997-12-15 05:42:39
274,713,5,1997-11-07 23:30:37
389,492,5,1997-11-21 04:35:44
336,67,4,1997-10-25 05:22:46
405,583,1,1998-01-23 09:01:52
65,582,3,1997-11-11 02:51:42
70,197,4,1998-01-07 05:04:29
87,409,3,1997-11-18 18:18:47
392,319,5,1998-03-27 22:23:05
231,405,4,1997-11-19 19:10:09
363,145,1,1998-04-02 06:29:49
62,1074,4,1997-11-12 23:11:39
313,134,5,1998-03-27 15:48:32
389,100,5,1997-11-19 05:01:41
383,475,2,1998-03-29 17:38:57
160,24,5,1997-10-13 19:08:09
58,228,5,1998-01-09 00:21:11
174,571,1,1998-02-03 14:14:55
301,153,3,1997-12-14 05:02:23
222,1267,3,1997-10-30 03:46:13
94,674,3,1998-04-04 21:02:28
158,636,4,1997-11-21 17:48:52
378,88,4,1997-11-20 17:20:08
332,934,2,1998-02-20 01:41:26
95,3,1,1997-11-10 20:31:21
83,117,5,1997-11-23 17:43:20
199,285,4,1998-01-02 23:14:39
381,13,4,1998-04-16 03:14:05
81,595,4,1997-10-11 01:47:17
407,433,4,1997-09-24 16:04:13
56,294,4,1998-04-15 21:34:16
393,836,4,1998-03-12 18:54:55
160,693,5,1997-10-13 19:16:33
334,845,2,1998-04-02 19:21:07
85,528,4,1997-11-13 21:00:59
188,1213,2,1997-09-24 04:20:47
311,15,5,1998-01-16 15:05:36
118,528,4,1997-09-27 18:21:54
18,19,3,1997-11-21 16:43:02
405,186,5,1998-01-23 09:19:36
360,251,5,1997-11-24 06:51:55
243,511,5,1997-11-20 01:26:57
118,218,5,1997-09-27 18:36:26
409,65,4,1997-12-03 00:26:17
291,1273,2,1997-09-24 07:53:54
97,79,5,1998-01-08 05:53:37
330,692,5,1997-10-11 05:17:12
201,670,4,1998-01-06 18:51:13
52,845,5,1997-12-24 00:14:45
322,12,4,1998-02-12 20:05:46
203,7,3,1997-11-25 05:07:18
314,237,5,1997-10-26 17:17:01
128,965,3,1997-11-19 19:37:59
379,417,5,1997-11-26 06:29:54
64,476,1,1998-03-12 22:04:46
299,182,3,1997-10-30 06:13:59
82,527,3,1997-11-05 22:37:59
328,423,4,1998-01-17 14:11:45
12,402,5,1997-11-19 17:33:46
312,705,5,1998-04-04 14:02:33
250,1161,4,1997-12-27 22:56:15
249,55,5,1997-11-15 05:38:51
145,763,4,1997-09-26 10:50:47
402,764,3,1997-10-07 23:29:45
181,1376,1,1997-11-08 04:26:07
49,123,1,1998-02-21 13:36:35
399,33,3,1997-12-17 07:49:02
321,198,4,1997-11-13 16:52:06
5,429,3,1997-09-30 16:37:09
269,120,1,1998-04-01 16:08:46
28,568,4,1997-12-12 20:05:47
315,238,5,1997-11-18 02:43:23
195,651,5,1997-09-28 08:51:23
85,1074,3,1997-12-24 20:40:39
119,182,4,1997-09-20 18:48:23
5,385,4,1997-09-30 16:16:25
92,551,2,1997-10-03 19:28:02
79,740,4,1998-03-30 15:31:10
274,294,3,1997-11-07 23:12:59
226,24,4,1998-01-04 04:51:19
91,174,5,1998-04-01 13:58:10
222,92,3,1997-10-30 03:37:12
405,78,2,1998-01-23 09:50:45
345,724,5,1998-01-16 23:25:39
158,82,5,1997-11-21 17:46:38
404,687,3,1998-01-03 01:21:05
181,103,1,1997-11-08 04:16:26
407,205,4,1997-09-23 20:09:31
60,197,4,1997-12-28 16:30:20
372,441,4,1997-10-14 22:51:52
18,966,2,1997-11-21 17:13:19
380,652,3,1998-01-22 14:10:41
86,327,4,1997-11-15 05:03:38
16,161,5,1997-10-24 20:53:10
121,631,4,1998-03-31 23:46:32
234,1020,4,1998-04-08 23:41:30
214,483,4,1998-04-02 19:06:12
276,809,2,1997-09-23 01:14:05
296,117,3,1998-01-07 18:12:21
398,423,5,1997-09-30 22:41:59
297,209,4,1997-09-26 02:05:35
279,224,4,1997-12-17 14:42:41
352,234,4,1998-01-08 20:15:49
372,874,4,1997-10-14 22:47:18
359,273,4,1998-02-02 21:02:05
263,186,4,1998-03-30 23:16:55
389,395,2,1997-11-21 05:12:13
70,139,3,1998-01-07 05:24:16
308,455,4,1998-02-17 17:57:06
269,44,3,1998-04-01 16:54:51
279,952,3,1997-09-26 17:57:56
130,176,5,1997-12-07 23:08:47
389,479,4,1997-11-20 02:05:35
345,471,3,1998-01-16 22:52:07
389,194,4,1997-11-20 01:59:07
15,7,1,1997-11-13 21:11:46
130,28,4,1997-09-25 19:52:52
354,929,4,1998-03-30 00:14:56
238,458,4,1997-12-31 13:57:02
313,521,4,1998-03-27 15:51:27
308,616,2,1998-02-17 18:23:20
388,5,4,1998-02-02 17:38:03
116,895,2,1998-02-01 05:10:12
232,98,4,1998-02-27 03:23:58
276,210,4,1997-09-20 21:48:14
280,237,3,1998-04-04 14:37:04
92,135,4,1997-09-30 20:56:21
189,268,4,1998-04-22 17:11:11
330,200,5,1997-10-11 05:11:08
92,67,3,1997-10-03 19:37:16
335,678,3,1998-04-03 01:34:11
194,281,2,1997-11-14 20:49:27
328,289,4,1998-01-17 13:42:46
294,260,4,1997-10-25 22:38:46
406,962,4,1997-11-13 18:30:10
175,215,5,1997-10-17 16:58:20
405,11,4,1998-01-23 08:47:43
200,183,5,1998-01-06 23:15:54
200,8,4,1998-01-06 23:21:44
299,778,4,1998-03-10 04:04:48
282,294,4,1997-11-19 14:25:25
85,160,3,1997-11-13 20:47:55
405,1578,1,1998-01-23 09:59:03
178,363,3,1997-12-22 21:01:07
82,220,2,1997-11-05 22:27:20
332,1244,4,1998-02-20 01:39:58
269,238,5,1998-04-01 16:40:50
38,79,3,1998-04-13 01:18:29
372,547,5,1997-10-14 22:51:21
401,609,3,1998-03-27 21:20:25
119,550,4,1998-02-09 15:37:45
130,174,5,1997-09-25 19:37:29
399,154,3,1997-12-17 07:22:07
292,144,5,1997-12-02 23:28:00
374,127,4,1997-11-24 17:35:36
102,568,2,1998-03-02 01:13:52
328,480,3,1998-01-17 14:10:44
184,410,3,1998-03-14 20:43:01
246,289,2,1998-01-16 03:50:58
43,402,4,1998-01-04 23:24:43
269,1101,4,1998-04-01 16:28:40
65,211,4,1997-11-11 03:10:52
115,310,3,1997-12-03 17:19:19
130,1207,1,1997-11-24 18:41:01
130,443,5,1997-10-07 19:10:46
7,396,4,1998-03-31 14:24:48
194,289,1,1997-11-14 19:25:48
37,11,4,1997-11-30 18:50:38
308,1021,4,1998-02-17 17:27:39
222,204,5,1997-10-30 03:32:50
87,33,3,1997-11-18 18:08:08
334,69,1,1998-04-02 20:13:52
185,86,5,1997-12-30 23:27:08
217,398,1,1998-03-05 03:54:10
13,271,1,1997-12-07 17:14:36
215,432,5,1998-04-01 12:59:34
345,49,3,1998-01-16 23:31:45
8,689,4,1997-11-12 19:11:13
223,742,3,1998-04-02 20:39:30
40,345,4,1998-03-04 20:01:10
314,1028,3,1997-10-26 17:26:56
234,193,4,1998-04-11 22:45:13
354,699,3,1998-03-30 00:41:14
327,1012,2,1998-02-17 20:04:51
6,59,5,1997-12-31 20:55:13
130,226,5,1997-10-07 19:27:00
393,527,3,1998-03-12 18:33:34
345,100,5,1998-01-15 22:11:57
256,406,3,1997-12-15 02:23:25
374,279,4,1997-11-24 17:57:13
385,1071,4,1997-11-13 19:13:46
184,1396,4,1998-03-14 22:11:30
380,923,3,1998-01-22 14:16:43
291,218,4,1997-09-21 09:39:59
7,205,5,1998-03-31 13:39:45
301,1,4,1997-12-14 04:39:05
35,259,4,1997-09-28 15:03:37
363,196,4,1998-04-02 05:24:18
271,1133,3,1998-01-26 21:18:56
84,291,3,1997-12-30 03:26:03
213,180,5,1997-11-08 02:27:27
230,276,5,1997-11-25 19:19:33
276,68,4,1997-09-20 21:54:43
301,566,3,1997-12-14 05:14:23
27,370,4,1998-04-02 18:54:05
268,73,3,1997-10-01 22:06:03
112,312,5,1998-01-16 23:21:12
85,658,3,1997-11-18 05:11:01
212,179,1,1997-11-12 03:06:50
90,149,3,1998-03-31 22:52:34
301,173,4,1997-12-14 05:13:23
291,1376,3,1997-09-21 09:32:03
315,12,5,1997-11-18 02:46:34
389,414,4,1997-11-20 02:04:45
197,190,3,1998-04-01 05:54:42
183,159,4,1998-04-11 19:37:32
299,73,2,1998-03-10 04:14:25
279,940,5,1998-03-06 02:32:39
194,526,4,1997-11-14 15:24:47
99,255,3,1998-02-26 05:03:39
308,1073,3,1998-02-17 17:33:18
295,1170,5,1997-11-19 19:08:18
181,1052,2,1997-11-08 04:30:41
102,101,4,1998-01-02 13:41:28
184,1398,5,1998-03-14 21:42:29
11,300,3,1998-04-06 22:34:52
16,300,5,1997-10-24 18:17:58
269,55,4,1998-04-01 16:46:54
393,1032,3,1998-03-12 19:01:36
2,315,1,1998-02-27 03:39:34
313,674,2,1998-03-27 20:18:38
385,290,3,1997-11-13 17:04:34
405,787,3,1998-01-23 08:54:32
323,15,3,1997-11-05 14:16:33
291,188,3,1997-09-21 09:46:38
395,315,5,1998-02-03 04:41:15
204,259,2,1998-04-12 13:53:15
345,289,3,1998-01-15 21:58:17
223,282,4,1998-04-02 20:40:27
173,292,5,1997-10-22 21:56:09
42,432,3,1997-12-03 00:15:47
326,655,5,1997-11-18 17:50:32
342,581,3,1997-09-27 00:27:17
377,100,3,1998-03-30 22:56:29
184,286,4,1998-03-14 20:21:45
130,393,5,1997-10-07 19:27:52
7,79,4,1998-03-31 13:51:01
378,866,2,1997-11-20 16:52:06
83,181,4,1997-11-23 17:39:46
311,234,4,1998-01-09 16:54:33
130,99,5,1997-09-25 19:46:26
387,693,5,1998-02-03 05:38:56
117,195,5,1997-12-01 21:37:35
276,127,5,1997-09-20 20:16:08
345,33,4,1998-01-16 23:24:29
405,414,1,1998-01-23 09:21:08
398,50,5,1997-09-30 20:55:27
193,684,4,1998-03-05 19:23:08
18,659,4,1997-11-21 16:24:49
311,921,4,1998-01-09 16:51:35
95,265,3,1997-11-10 21:15:13
336,1074,5,1997-10-25 05:31:56
297,272,5,1998-01-05 22:30:31
341,292,5,1998-03-24 16:40:59
290,105,2,1997-11-28 15:59:13
295,946,2,1997-11-14 14:33:14
379,50,4,1997-11-26 06:23:20
178,273,3,1997-12-22 20:50:58
409,1295,1,1997-12-02 23:29:27
119,83,4,1998-01-30 16:15:22
345,302,5,1998-01-15 22:11:57
409,1242,2,1997-12-02 23:41:27
328,1136,4,1998-01-17 14:23:38
28,145,3,1997-12-12 21:25:04
303,1011,2,1997-11-14 05:11:22
308,664,5,1998-02-17 17:36:39
10,275,4,1997-10-26 17:57:57
181,881,1,1997-11-08 04:03:01
405,172,5,1998-01-23 08:45:11
222,840,3,1997-10-30 04:06:32
343,250,5,1997-10-09 13:17:58
405,430,1,1998-01-23 09:19:37
192,276,2,1997-12-06 00:18:25
387,393,2,1998-02-03 05:16:49
54,871,5,1997-12-01 01:09:07
409,50,5,1997-12-03 00:01:21
224,135,1,1998-02-21 23:27:51
99,3,3,1998-01-24 22:00:37
291,794,4,1997-09-24 07:48:54
269,886,3,1998-04-01 15:55:33
106,88,3,1997-12-07 00:04:57
328,556,3,1998-01-17 14:55:30
59,428,5,1998-02-23 03:39:48
315,792,5,1997-11-18 02:45:20
346,831,3,1997-09-23 08:27:54
178,181,5,1997-12-22 20:50:32
180,1131,5,1997-10-21 13:53:05
344,471,3,1998-01-15 21:28:39
268,477,3,1997-10-01 21:46:47
383,663,5,1998-03-29 17:32:58
265,257,4,1997-09-27 00:34:22
308,44,4,1998-02-17 18:34:11
16,76,5,1997-10-24 19:04:23
230,183,3,1997-11-25 18:59:30
10,371,4,1997-10-26 17:28:32
214,23,5,1998-04-15 19:22:10
201,531,2,1998-01-06 19:12:29
90,512,4,1998-03-31 22:27:21
239,650,5,1998-03-06 10:35:30
406,239,3,1997-11-21 17:00:08
87,411,4,1997-11-18 18:15:46
352,657,4,1998-01-08 20:13:48
236,1102,4,1998-03-17 06:51:28
345,732,4,1998-01-16 23:30:18
339,347,4,1998-03-27 21:42:33
104,744,1,1998-02-26 03:56:53
409,223,4,1997-12-03 00:05:39
377,751,3,1998-03-30 22:14:04
144,1142,5,1998-02-21 23:32:48
210,662,2,1998-02-17 15:43:41
334,663,5,1998-04-02 19:37:32
57,100,5,1998-01-01 23:49:41
370,175,3,1997-11-13 15:26:44
312,435,4,1998-04-04 14:21:42
310,1022,5,1997-11-13 15:42:44
210,692,4,1998-02-17 17:33:16
339,1139,3,1998-03-27 22:09:17
19,382,3,1998-01-21 20:00:40
340,402,4,1998-01-16 22:48:42
387,46,3,1998-02-03 05:33:31
269,1133,1,1998-04-01 17:22:54
1,10,3,1997-10-01 08:05:18
361,1074,3,1997-11-13 17:12:59
254,75,1,1998-02-03 03:03:24
318,63,3,1998-01-11 05:35:32
279,391,5,1997-09-26 22:44:19
67,122,3,1997-09-27 16:59:26
405,773,1,1998-01-23 09:38:50
178,55,4,1997-12-22 21:33:14
392,285,3,1998-03-27 22:50:50
151,121,5,1997-11-14 16:30:54
22,692,4,1997-11-07 07:08:00
354,732,2,1998-03-31 01:19:17
350,324,4,1997-12-17 07:56:24
391,26,5,1997-10-21 02:09:05
385,663,4,1997-11-13 18:40:31
185,285,5,1997-12-30 23:28:27
222,1179,1,1997-12-02 11:02:30
246,403,4,1998-01-16 03:51:37
121,57,5,1998-04-01 00:20:14
213,603,5,1997-11-08 02:19:59
151,654,4,1997-11-14 16:21:54
141,295,5,1998-01-12 06:03:59
373,488,3,1997-10-17 14:25:43
326,436,3,1997-11-18 18:23:07
386,50,4,1997-10-24 01:02:41
68,471,3,1997-10-16 03:53:43
139,286,4,1997-11-14 20:04:04
334,1051,4,1998-04-02 19:29:07
413,222,4,1997-11-19 20:01:49
72,357,4,1997-11-20 14:35:50
207,174,4,1997-10-25 03:40:43
286,881,5,1998-01-12 05:39:09
293,843,3,1998-03-03 06:50:36
1,254,1,1997-11-03 07:16:32
392,534,4,1998-03-27 22:36:45
49,401,2,1998-02-21 13:32:55
409,48,2,1997-12-03 00:20:55
194,739,3,1997-11-14 17:07:43
201,774,1,1998-01-06 19:25:13
174,124,5,1998-02-03 13:56:08
256,7,4,1997-12-15 01:56:57
64,566,3,1998-03-12 21:28:05
378,29,3,1997-11-24 00:55:49
56,1036,2,1998-04-18 14:42:24
56,202,4,1998-04-15 21:48:53
234,1458,4,1998-04-11 23:09:25
407,196,4,1997-10-08 19:51:58
198,95,3,1998-01-07 21:13:32
5,372,3,1997-09-30 16:17:10
184,64,4,1998-03-14 20:57:25
6,124,5,1997-12-31 20:13:48
393,715,1,1998-03-12 19:39:52
406,156,5,1997-11-13 18:34:22
291,395,3,1997-09-24 07:35:34
66,475,2,1997-12-31 20:45:56
268,1095,2,1997-10-10 20:05:27
267,3,4,1997-11-08 06:35:01
253,83,4,1998-04-03 18:29:19
361,88,4,1997-11-13 17:09:34
378,411,3,1997-11-20 16:56:46
7,131,5,1998-03-31 13:53:03
276,693,4,1997-09-20 21:28:23
347,257,4,1997-12-09 07:30:10
305,129,3,1998-02-01 08:50:06
224,1039,5,1998-02-21 17:35:52
387,488,3,1998-02-03 04:29:23
276,547,4,1997-09-20 20:16:45
352,183,5,1998-01-08 20:01:33
254,97,5,1998-02-13 05:16:03
334,427,4,1998-04-02 19:37:01
222,240,2,1997-10-22 23:41:56
246,260,5,1998-01-16 04:29:51
62,227,1,1997-11-12 23:04:03
85,70,4,1997-11-18 04:45:28
11,710,2,1998-04-06 23:27:01
380,69,4,1998-01-22 14:28:21
80,199,2,1998-02-13 20:22:33
109,672,2,1997-11-26 22:07:25
280,322,4,1998-04-04 14:29:45
405,178,3,1998-01-23 08:42:27
44,434,4,1997-11-01 01:48:05
162,628,4,1997-10-23 19:44:57
363,473,4,1998-04-02 06:29:18
399,655,3,1997-12-17 07:39:32
399,959,3,1997-12-17 07:25:23
354,58,3,1998-03-30 00:39:16
227,1008,4,1997-11-09 00:40:09
374,124,3,1997-11-24 17:34:33
298,28,4,1998-01-07 14:18:45
95,48,4,1997-11-10 21:31:40
293,255,3,1998-03-03 06:05:46
94,246,4,1998-04-04 21:07:44
243,435,4,1997-11-20 01:21:53
44,118,3,1997-10-31 23:39:57
222,395,1,1997-10-30 04:15:24
407,50,4,1997-09-23 20:07:48
1,129,5,1998-02-14 04:51:48
389,216,2,1997-11-20 02:03:07
253,87,5,1998-04-03 18:31:18
290,204,4,1997-11-25 16:01:36
399,527,3,1997-12-19 05:58:13
251,298,5,1998-01-31 18:42:26
7,673,3,1998-03-31 14:15:44
244,69,4,1997-11-27 04:07:25
91,1050,3,1998-04-01 14:03:34
215,216,4,1998-04-01 13:03:02
99,871,2,1998-01-24 22:03:31
318,435,5,1998-01-11 05:21:09
403,121,5,1997-11-17 17:03:41
13,405,2,1997-12-17 22:29:02
268,67,3,1997-10-01 22:06:28
405,647,1,1998-01-23 09:01:09
224,720,4,1998-02-21 23:31:46
397,988,1,1997-09-24 01:15:22
311,778,4,1998-01-09 17:00:51
158,273,3,1997-11-21 17:12:36
373,699,4,1997-10-17 16:29:41
175,496,5,1997-10-17 17:08:18
113,286,4,1997-09-27 01:56:17
187,522,3,1997-11-13 23:52:05
201,221,3,1998-01-06 18:29:57
286,1047,1,1997-10-10 22:20:26
18,275,5,1997-11-21 16:23:41
234,558,4,1998-04-08 23:53:05
21,977,2,1997-09-22 18:03:36
308,578,2,1998-02-17 18:07:27
181,1379,1,1997-11-08 04:09:28
250,678,2,1997-10-29 01:39:42
378,175,4,1997-11-20 19:55:06
10,234,4,1997-10-26 18:01:17
127,450,5,1998-01-09 16:55:50
18,131,4,1997-11-21 16:50:04
102,675,3,1998-03-02 01:42:20
181,225,3,1997-11-08 04:23:58
336,232,3,1997-10-25 05:23:43
393,1446,5,1998-02-17 20:12:26
236,705,4,1998-03-17 06:33:22
16,182,5,1997-10-24 19:04:23
295,183,1,1997-11-14 14:22:28
405,789,1,1998-01-23 09:21:08
14,242,4,1997-10-16 01:16:10
146,300,3,1998-04-01 19:12:23
303,591,4,1997-11-14 00:41:22
407,249,2,1998-01-12 14:19:48
401,519,4,1998-03-27 21:12:38
296,815,3,1998-01-07 18:13:26
200,215,4,1998-01-06 23:29:06
379,284,4,1997-11-26 18:20:07
291,89,3,1997-09-21 09:45:16
236,58,2,1998-03-17 07:07:42
134,892,2,1998-04-04 23:28:52
384,689,4,1998-03-30 16:10:32
130,356,4,1997-11-24 18:39:52
224,1212,2,1998-02-21 23:40:57
378,576,3,1997-11-24 00:57:07
158,593,4,1997-11-21 17:44:21
243,813,4,1997-11-20 00:53:59
44,91,2,1997-11-01 01:42:53
85,708,4,1997-11-18 04:45:49
115,12,5,1997-12-03 17:59:42
251,596,3,1998-01-31 18:41:58
391,180,5,1997-10-21 01:57:46
164,823,4,1998-03-09 00:10:25
286,53,2,1997-10-22 15:18:26
244,367,1,1997-11-27 04:04:02
26,255,3,1998-03-31 20:53:29
244,724,4,1997-11-27 04:40:38
65,736,4,1997-11-11 02:55:49
286,88,4,1997-10-22 15:20:40
7,121,5,1998-03-31 14:01:44
135,79,3,1997-11-18 12:57:23
389,53,2,1997-11-21 05:15:37
406,318,5,1997-11-17 18:53:31
54,411,5,1997-12-01 00:31:36
293,215,4,1998-03-03 06:24:04
200,112,3,1998-01-06 22:56:10
308,127,4,1998-02-17 17:40:43
376,269,5,1997-11-13 20:56:38
101,50,4,1997-10-18 00:52:24
334,525,5,1998-04-02 19:37:56
367,334,4,1997-10-12 20:49:24
373,378,5,1997-10-17 14:57:12
308,64,4,1998-02-17 17:43:03
380,753,4,1998-01-22 14:24:42
385,82,1,1997-11-13 18:46:26
316,1039,5,1997-11-30 01:48:20
291,755,2,1997-09-24 07:42:38
399,588,5,1997-12-17 07:15:38
58,684,4,1998-01-09 00:21:11
332,409,3,1998-02-20 01:36:41
268,206,3,1997-09-26 21:27:12
196,286,5,1997-12-04 15:55:49
389,153,3,1997-11-21 05:01:50
357,1095,3,1997-11-08 01:23:10
369,181,5,1998-03-09 07:30:42
303,651,5,1997-11-14 00:40:21
94,405,3,1998-04-04 20:26:55
210,419,4,1998-02-17 17:47:58
200,1033,2,1998-04-06 01:17:21
409,288,1,1997-12-02 23:17:27
221,70,3,1997-09-26 03:51:10
405,1118,1,1998-01-23 09:21:08
256,4,5,1997-12-15 05:42:05
253,705,5,1998-04-03 18:36:38
121,192,4,1998-03-31 23:50:50
75,291,1,1998-01-06 01:35:02
286,1286,5,1997-10-22 15:04:43
152,313,4,1998-03-19 15:44:02
406,496,4,1997-11-13 18:22:58
388,147,4,1998-02-02 16:27:51
357,334,4,1997-11-08 01:05:01
391,134,4,1997-10-21 01:59:31
303,42,5,1997-11-14 00:27:03
326,88,2,1997-11-18 18:20:35
115,470,2,1997-12-03 17:54:54
241,292,4,1998-02-12 02:21:24
399,1279,3,1997-12-17 06:53:45
230,11,4,1997-11-25 19:08:31
203,151,4,1997-11-25 05:06:24
218,5,3,1997-12-05 02:22:54
347,230,4,1997-12-09 07:55:01
406,605,5,1997-12-18 21:32:29
71,289,2,1997-10-20 03:45:17
320,552,4,1998-01-14 04:15:36
409,200,2,1997-12-03 00:32:55
13,472,5,1997-12-17 22:38:47
49,588,4,1998-02-21 13:17:11
332,22,5,1998-02-20 01:42:14
374,237,5,1997-11-24 17:31:57
306,116,5,1997-10-10 17:20:26
213,1215,1,1997-11-07 02:51:29
393,294,4,1998-02-17 19:02:25
181,1330,1,1997-11-08 04:07:32
303,1178,2,1997-11-14 21:48:50
141,872,1,1998-02-02 19:28:18
178,96,4,1997-12-22 21:39:42
59,1110,4,1998-02-23 03:59:23
184,116,4,1998-03-14 21:21:21
271,518,4,1998-01-26 21:15:57
276,214,5,1997-09-20 20:29:13
256,120,1,1997-12-15 05:29:14
372,327,5,1997-10-14 22:46:23
255,288,4,1997-12-27 09:49:45
295,380,4,1997-11-14 14:40:55
66,21,1,1997-12-31 20:58:59
49,343,2,1998-02-21 12:56:26
59,419,2,1998-02-23 03:40:28
363,351,2,1998-04-02 05:11:04
327,652,4,1998-02-18 16:37:40
405,426,1,1998-01-23 09:53:12
151,227,5,1997-11-14 21:24:30
194,232,2,1997-11-15 00:28:51
373,842,3,1997-10-17 14:25:43
343,199,5,1997-10-09 13:41:04
293,603,5,1998-03-03 06:18:18
151,792,4,1997-11-14 16:17:48
320,77,3,1998-01-14 04:14:06
348,411,4,1998-02-03 16:36:30
271,530,4,1998-01-26 21:06:10
385,285,5,1997-11-13 16:47:17
339,98,4,1998-03-27 20:55:50
194,226,3,1997-11-14 16:42:41
152,286,5,1997-09-29 19:44:28
223,756,3,1998-04-02 20:51:35
160,604,4,1997-10-14 20:09:38
5,421,1,1997-10-01 15:50:19
331,59,5,1997-10-18 17:39:43
354,124,5,1998-03-30 00:10:32
406,85,2,1997-11-21 17:04:35
392,873,3,1998-03-27 22:30:51
137,15,4,1997-12-06 18:29:25
294,300,4,1997-10-25 22:34:21
279,52,3,1998-03-24 23:02:56
381,1439,3,1998-04-16 03:20:31
380,433,3,1998-01-22 14:26:26
56,769,4,1998-04-15 22:29:49
279,235,3,1998-03-29 22:05:53
269,423,4,1998-04-01 16:27:28
92,184,3,1997-10-20 21:45:34
48,656,4,1997-11-13 15:24:49
59,1028,1,1998-02-23 03:18:20
308,175,5,1998-02-17 17:36:39
13,610,2,1997-12-14 23:04:50
346,732,3,1997-09-22 17:22:35
109,552,2,1997-11-26 22:13:34
82,276,4,1997-10-08 11:49:04
58,490,4,1998-01-09 00:14:56
59,729,4,1998-02-23 03:41:05
233,381,4,1997-10-24 03:52:05
244,1047,2,1997-11-27 04:34:24
295,655,5,1997-11-14 14:16:50
405,1338,1,1998-01-23 10:03:10
328,76,3,1998-01-17 14:16:20
409,99,3,1997-12-03 00:09:10
102,588,4,1998-01-02 13:40:50
311,528,4,1998-01-09 16:52:04
91,482,3,1998-04-01 14:00:08
102,445,2,1998-03-02 01:45:48
100,752,4,1998-03-31 20:12:26
367,551,3,1997-10-12 21:00:48
49,774,2,1998-02-21 13:25:28
22,386,3,1997-11-07 07:22:27
67,871,3,1997-09-27 16:59:54
374,540,3,1997-12-01 01:21:44
276,41,3,1997-09-20 21:51:17
90,328,3,1998-03-31 22:14:50
180,204,3,1997-10-17 22:25:59
334,160,4,1998-04-02 19:59:50
153,56,5,1997-12-06 01:19:00
59,528,4,1998-02-23 03:41:40
268,453,1,1997-10-01 22:23:31
87,403,3,1997-11-18 17:59:56
10,168,4,1997-10-26 18:00:12
181,1354,1,1997-11-08 04:14:56
70,189,4,1998-01-07 05:16:42
385,172,2,1997-11-13 17:28:29
189,510,5,1998-04-22 17:32:06
206,314,1,1998-02-22 20:39:08
116,65,2,1997-10-10 03:27:32
7,659,5,1998-03-31 13:32:41
376,289,3,1997-11-13 15:06:39
265,258,4,1997-09-27 00:27:04
136,100,5,1997-12-21 08:35:38
332,546,4,1998-02-21 22:00:32
393,546,2,1998-02-17 19:42:58
322,653,4,1998-02-12 20:11:50
201,50,4,1998-01-06 19:21:11
382,475,3,1997-10-04 06:21:43
64,746,5,1998-03-12 21:45:38
7,448,3,1998-03-31 14:17:08
385,503,3,1997-11-13 17:46:57
38,226,1,1998-04-13 01:38:33
347,685,3,1997-12-09 07:31:24
374,770,5,1997-12-01 01:01:40
290,54,3,1997-11-25 16:26:58
212,197,5,1997-11-12 03:03:15
405,1554,4,1998-01-23 09:07:25
324,332,3,1997-11-26 20:06:06
5,144,3,1997-09-30 16:15:41
329,147,3,1998-04-04 02:14:32
416,125,5,1998-04-22 02:56:36
305,268,3,1998-02-01 04:37:40
401,499,3,1998-03-27 21:15:19
175,660,3,1997-10-17 17:03:56
16,31,5,1997-10-24 18:32:36
313,649,3,1998-03-27 16:32:05
276,470,3,1997-09-20 21:27:35
216,28,4,1997-11-23 00:28:22
301,229,3,1997-12-14 05:43:48
194,188,4,1997-11-14 15:42:38
234,431,3,1998-04-08 23:33:44
4,288,4,1998-04-08 02:10:45
329,81,2,1998-04-04 02:18:20
270,471,5,1997-10-15 22:23:43
44,191,4,1997-11-01 01:20:34
312,52,5,1998-04-04 14:16:39
303,697,3,1997-11-14 05:22:28
249,216,4,1997-11-16 00:48:25
250,328,3,1997-12-27 22:46:32
232,318,5,1998-02-27 03:22:37
198,176,4,1998-01-07 21:05:36
280,663,4,1998-04-04 14:39:43
378,734,3,1997-11-24 01:17:49
408,689,3,1998-03-12 05:20:45
406,1126,3,1997-11-13 18:43:08
374,7,1,1997-11-24 17:41:08
242,361,5,1997-11-17 04:35:40
399,418,3,1997-12-17 07:26:45
193,815,3,1998-03-05 19:32:12
90,1193,4,1998-03-31 22:53:09
249,86,4,1997-11-15 05:35:24
